"key","source","Translation"
"99DB74F84114F49F85615984F1F2CBA1","Warren","Воррен"
"E2094A714D993AA276AD1CAE07623657","Wash your hands.","Вимийте руки."
"C07DB0AA4E2CE26A854A099EB4E7405C","Waste Disposal Backup Control","Резервне керування утилізацією відходів"
"A2B97547469C5138411649BD602A548D","Watch Witch","Сторожова відьма"
"FE84202C4E062E13A23CF4A794A33575","Waypoints will assist the Hacker in navigating Citadel Station. Mission Critical items cannot be dropped.","Орієнтири допоможуть вам у навігації по станції «Цитадель». Критичні для місії предмети неможливо викинути."
"0340D59A4ABB13678D055194AFFF98E1","We are alone, once again.","Ми самі, знову."
"830071BF4A194C52D0A4388C86A80602","We are better than death!","Ми сильніші за смерть!"
"4191E9424138C769A61D71A98882DC94","We don’t die.","Ми не помремо."
"06800B2B4A84E66592B4E888118DFDCF","We have a housing shortage, and these lands are looking to be PRIME real estate.","У нас не вистачає житла, і ці землі виглядають як ПЕРШОКЛАСНА нерухомість."
"5F1937D341A09F828D4E4B80071B1DD8","We live life eternal in SHODAN.","Ми живемо вічне життя в ШОДАН."
"B2A9A4FE49332ABC87C7CBB83205E54F","We the enlightened stand together against you.","Ми, просвітлені, стоїмо разом супроти вас."
"E905BE6B44821C45B7018BB7AAC5F9EA","We will share this pain!","Ми розділимо цей біль!"
"C64275E242FB9D5850A0E9A8BAD3ADC2","We will share this pain.","Ми розділимо цей біль."
"F6B7000E4267492408EAFEA2B0249FD9","We’ll crush them, together.","Ми розчавимо їх, разом."
"70A19D4F456E6E3F2B1BDA8275EF038E","We’re transporting the prisoner from New Atlanta Sector 11. What’s our destination?","Ми перевозимо в’язня з 11-го сектора Нової Атланти. Яке наше місце призначення?"
"70A19D4F456E6E3F2B1BDA8275EF038E_Female","We’re transporting the prisoner from New Atlanta Sector 11. What’s our destination?","Ми перевозимо ув’язнену з 11-го сектора Нової Атланти. Яке наше місце призначення?"
"C40FF9E5463E6689CCD361904250560C","Weapon Operation","Режим дії зброї"
"F38CA2E04C958A5BFB4656919F0A77D7","Weapon Spread Angle","Кут розкиду зброї"
"22073B514DA272B6AFE1BF8172CD25EC","Weapon fire will automatically adjust to hit enemies within a small radius around the crosshairs.","Вогонь зброї буде автоматично коригуватися, щоб вражати ворогів у невеликому радіусі навколо прицілу."
"0365F77146056046C05C48A6891E908C","Weapons","Зброя"
"5C5F5C9847BE51129FD5849881A0F15E","Weapons","Зброя"
"6F33F16E4B6D22227548C6A4DC1E5E11","Wear a mask to protect yourself and others.","Носіть маску, щоб захистити себе та інших."
"1595BC2C4961A6B7617C3392CDDCF804","Wear a mask to protect yourself and others...","Носіть маску, щоб захистити себе та інших..."
"829AF5984562DF2474723684F35CCD96","Welcome back to Citadel Station.","Ласкаво просимо на станцію «Цитадель»."
"0AE0A1C748DD3E993962ABA5F5D405BC","Welcome back.","З поверненням."
"F79F46CF4E98916F378F51A3294CE7E5","Welcome to my death machine, interloper.","Ласкаво прошу до моєї машини смерті, зловмиснику."
"A55A4CC54CE4881FC34A25AB95A53410","Welcome to the flock, Hacker.","Вітаю в пастві, Хакере."
"A55A4CC54CE4881FC34A25AB95A53410_Female","Welcome to the flock, Hacker.","Вітаю в пастві, Хакерко."
"2699F23343E32C8F3837F896CA0467E8","Welcome to the new horizon.","Ласкаво прошу до нового обрію."
"BBE7947E4F200F48D485148C833B8635","Welding Mask","Зварювальна маска"
"FCF14C5E499B461EF885F088D62BCB73","Welp, that does it. Let me sign.","Ну що. Я підпишу."
"CB30CD86478BD9B9F9CF61A46E681A22","West","Захід"
"3348AF2444354A867BDA578BCA0A115B","West! Far to the West is where they lay!","На заході! Далеко на заході вони лежать!"
"F6117C224CB86D63448808935FC16308","Westergren","Вестерґрен"
"605632E8412C6159972CB090BB225750","Western Antenna Room unlocked","Західна антенна кімната розблокована"
"B18A195444C34A851D18068BBB2091E5","Wet Humming","Вологе дзижчання"
"B41210A44CE8CD945ECCC49CD8CEB6D6","What are you going to do today besides make a broom?","Що ти збираєшся робити сьогодні, окрім мітли?"
"7919BE6C472311B7CE2210ADA1DCFD4B","What brings you by, Glam?","Що привело тебе сюди, Гарнюне?"
"74329CBA40636E614B210BB6F392A0B9","What brings you in today?","Що привело тебе сюди?"
"F3AE20974E306C3C56DAC3B2467D3DDF","What can I do to help you?","Чим я можу допомогти?"
"6EC5DB8F4A46991E17392CB4C7D35BDF","What can SnackTron provide for you today?","Чим бажаєте «Перекусонити» сьогодні?"
"7F6342E24071EFF566A12695F95C670E","What can be felt must be questioned.","Те, що можна відчути, треба ставити під сумнів."
"18F832354153FAA6A352E8BB0700C8D0","What fun!","Яка забава!"
"33E6E53D453C7709FE7D88A20254B2E0","What happened to me?","Що зі мною сталося?"
"7165DFBE4EE7C1AAF56F0E80AF5DE5B6","What kind of cloak should I buy?","Який плащ мені купити?"
"9EA3AF3F47E8621D3F9F15AF81D316D2","What kind of experiments?","Які експерименти?"
"63D59FFA487E2AB00AB3D28625216042","What was that?","Що це було?"
"DD22BBDC4252E54C5FD31290D083F91A","What was that?","Що це було?"
"8F12454D4D72F633C77AAAB262F24995","When accelerated to extreme velocities by a Railgun, these specially designed metallic projectiles can penetrate both flesh and steel. Taking millions of dollars to design and perfect, these rounds are made with care as to not damage the Railgun when fired.","Розганяючись до екстремальних швидкостей завдяки рельсотрону, ці спеціально розроблені металеві снаряди здатні пробивати як плоть, так і сталь. На розробку та вдосконалення цих набоїв було витрачено мільйони доларів, при цьому вони розроблені таким чином, щоб не пошкодити рельсотрон під час пострілу."
"61E14DE54A2DA01207A12CB56D4E6187","When everything ends... does it?","Коли все закінчиться... правда?"
"34A23419445E3E54EEAF528EEE1175FD","When striking against impossible odds, one must always look at the problem and say, ""Eddie would go.""","Коли ви боретеся з неможливим, ви завжди повинні подивитися на проблему і сказати: «Едді б пішов»."
"7EC2FF8049F13577B61E538CA12EFFA2","When the ammunition of the currently equipped weapon is depleted, it will be automatically reloaded if there is sufficient ammunition in the inventory.","Якщо в наразі використовуваній зброї закінчаться боєприпаси, перезаряджання відбудеться автоматично — за умови, що у вас їх достатньо."
"474E3BCA41A98F8AAF0AFDAEE7C7BCCD","When the currently equipped weapon is an energy weapon, the reload action will attempt to use a battery to refill your energy.","Якщо ви використовуєте енергетичну зброю, дія перезаряджання намагатиметься використати акумулятор, щоб відновити вашу енергію."
"C3B202304FAE052B1DA6CB9718DF33D8","When the patch wears off, users experience temporary {Attribute}","після основної дії тимчасово проявляється {Attribute}"
"4900D5FC426321549944548785A19787","When we let our rage guide us, we make poor choices. Just consider this a long lesson, darling.","Коли ми дозволяємо гніву керувати нами, ми робимо поганий вибір. Оціни це як важливий урок, люба."
"F4E16B5342D2121C67D4C6A403D763CB","Where are those instruments?","Де ті інструменти?"
"317737A44E2A1E6940D06E89DB3FB5CA","Where are we?","Де ми?"
"E43DA8DA403E962063492BA609C6D84E","Where did they go?","Куди вони поділися?"
"3F07101740B207A09E97198B31FC5A01","Where did you go?","Куди ти подівся?"
"9FB2F84F4A2EF64C16A130A63F52DDAC","Where did you hear that?","Де ти це почула?"
"22D55865423777341B7DA3AB04BBEF86","Where do I start?","З чого почати?"
"C3493AAB416E4294B5F46CB2555EA85D","Where do I trek?","Куди мені йти?"
"DEA09DC443D91F8B77D24089DB5E700E","Where have they gone?","Куди вони поділися?"
"DCBC975B49135BFF16F9E89B262E6094","Where have you gone?","Куди ви пішли?"
"986CFAC74251711162C207AE7302F9AE","Where the everyday folks will never have peace because they will own NOTHING!","Там, де прості люди ніколи не матимуть спокою, тому що їм не буде належати НІЧОГО!"
"1896933549DBF3AE5B7677B4F2EAD9F2","Where?","Де?"
"761976304D4CC21DB3AC83AC1BF237D9","While active, absorbs {HazardAbsorbPercent}% of {HazardText} buildup and {OrganicResistPercent}% of common environmental hazards. Drains energy proportional to the hazard level.","Коли активний, поглинає {HazardAbsorbPercent}% накопичення біозагрози типу «{HazardText}», а також {OrganicResistPercent}% від звичайних екологічних загроз. Споживає енергію пропорційно рівню небезпеки."
"540C11C14D511F33C09024A59D89F12E","While active, absorbs {PercentAbsorb}% of incoming projectile damage. Drains energy proportional to the damage absorbed at {EfficiencyPercent}% efficiency.","Коли активний, поглинає {PercentAbsorb}% від вхідної шкоди від снарядів. Споживає енергію пропорційно поглинутій шкоді з {EfficiencyPercent}% ефективністю."
"EA1629444A471C14C7DE8B93EDD8FC2F","While active, hold {Real_Jump} to use the Jump Jet feature.","Коли активні, утримуйте {Real_Jump}, щоб скористатися функцією реактивного стрибка."
"3785845B44B83F5465C72C80EFB99A83","While active, hold {Real_Sprint} and a direction to use the Turbo Skate feature.","Коли активні, утримуйте {Real_Sprint} та напрям, щоб скористатися функцією турбоковзання."
"21BAA0954F31831C0C0B75934DFD2BFD","While playing in Cyberspace, flips the vertical orientation of looking up and down.","Під час гри в кіберпросторі перевертає вертикальну орієнтацію погляду вверх і вниз."
"83D305884C9BC3CFF2BDEF9315371B97","Whirling Gargle","Вихрове булькання"
"540FB68E49A5937BF73562AE83F70ACE","Whirling Screech","Вихровий крик"
"940C1A1C445DFDF7684FEBB1F07506EF","Whiskey Bottle","Пляшка віскі"
"DEDA0019404E56621913B89B910BE457","Whiskey Decanter","Графин для віскі"
"F5A6846F4F318BE82B273FAD629C3EC1","Whiskey Glass","Склянка для віскі"
"""White""","White","Білий"
"BB4359B44A09AA9AC8ECC5A1CC3DC26B","White","Білий"
"FC6FB0D847F12FA5E2A95BABE131EF8F","White Marble Tiles","Біла мармурова плитка"
"""White Piece Map""","White Piece Map","Мапа білих фігур"
"FCA373F649581B61B4072EA2B93C7739","Whiteboard","Дошка"
"7434DFB6481FAB2128FCBDAB35471DE2","Who are you?","Хто ти?"
"613D4E1B4F933DBDDDFE65AC28603FAE","Who goes there? Are you one of us?","Хто йде? Ти з наших?"
"933E95DC49C233DAD160C19B0536C200","Who knows!","Хтозна!"
"CF00A9AF45C6DB9FE7831DB33824AB7F","Who ordered the fresh ham sandwich?","Хто замовляв бутерброд зі свіжою шинкою?"
"37C2C6BD4EBD7B32E9C5A5A636814F5B","Who stands near?","Хто тут поруч?"
"447CA731454802605C53E38EEB975677","Who’s Eddie?","Хто такий Едді?"
"572D091545E598726630169D8B20073E","Who’s going to destroy the clock?","Хто зламає годинник?"
"8CD310B443BE92BA70CA57B48426D1AC","Who’s the Deviloper?","Хто такий Чортобник?"
"645786C14F4BAEA9A55CA1A9E2A7B346","Why are you here?","Чому ти тут?"
"84FFEEA54A1449F80AB006904E1EE0D9","Why are you here?","Чому ти тут?"
"AAD8B4AE43162F1E00885790A588FB67","Why can’t you see her beauty?","Чому ти не бачиш її краси?"
"5F81A0434E057FA8F1B816BC9777253B","Why did I have to go and break it?","Чому я мала піти й зламати її?"
"7791D3BA4A9E5F5FA5436BAB429A3865","Why didn’t ye speak clearly before? Of course, I sign!","Чо ж ти зразу не сказала прямо? Звісно підпишу!"
"C1884DEE4B9D92FF71F2E1B7A133B14E","Why do you hide from the truth?","Навіщо ти ховаєшся від правди?"
"17810C0546E09081D22230833BDAFD2B","Why do you need my hair?","Нащо тобі моє волосся?"
"6AF3612D4E97DD90E953A5AED1130F0B","Why do you resist?","Чому ти опираєшся?"
"9994202545CF882ED7472F9B04561B57","Why do you run from us?","Чому ти від нас тікаєш?"
"64285097446C15AF71FEC2B092AD3891","Why don’t you want to play?","Чому ти не хочеш грати?"
"AE2C957545A167D851AC93A73A3EB849","Why they let these people up here is a mystery.","Чому вони пустили сюди цих людей — загадка."
"F6F43BD54BF2F85FB620DB90E8129DA4","Why...Why am I...","Чому... Чому я..."
"0E91ECEB41752334D9766A8F8BE3B2CD","Why?","Чому?"
"FA62E3194806FCA13E3DD6AE144F79B6","Why?","Чому?"
"4738489E4A2AD0A54A1897B24319D452","Wide load.","Великий вантаж."
"81880A824863E5000F5633AA381AE5C5","Wild DIGIPETS hide in the long grass!","Дикі ЦИФРОЗВІРІ ховаються у високій траві!"
"221ACE6F4C5B633A7FADCEA666996D0E","Wilkinson","Вілкінсон"
"1942955441AF24D5C2EACBB17FBBF45A","Will you be here when I awaken?","Ти будеш тут, коли я прокинуся?"
"AD2BB3C648D9DD437A487895EDC24EA7","Will you sign this petition to stop the evil Deviloper from exploiting our community with overpriced rentals that will create a new serfdom?","Підпишіть цю петицію, щоб не дати злому Чортобнику експлуатувати нашу громаду високою орендою, що стане новим кріпацтвом?"
"85A1967A461497CB0C9B10AAC782FE3E","Will you stay and play?","Залишишся пограти?"
"FE3415AC4F7D4C90FD2A12A24E8FAA57","Willard","Віллард"
"EBFEDCDA4F9A1E259B4363ADDEC33E4E","Window Frame","Віконна рама"
"458F21D74C90101AA6C3BFB5D2D7BF65","Window Mode","Режим вікна"
"FE89201D418E8218F5D4C6BD489E0151","Windowed","Вікно"
"752E67DB491365C43EECAB8374445CF9","Windowed Fullscreen","Повноекранне вікно"
"07E16C424CBE5DBCC360A1AB650E59F2","Wine Bottle","Пляшка вина"
"55BC00904BF0C5FA7E61DAB64B8A5CC0","Wine Glass","Келих для вина"
"17AC3F4D48BF1520E3E623AFE9689856","Wipes","Серветки"
"C888EDA44DBE6A3D1F1DEC9C6FB850FC","Wire Holder","Тримач дротів"
"C61F2E274B5CC0C62D334EAE085A5AD6","Wire Plug ({PowerType})","Вилка дроту ({PowerType})"
"235C1A9349A6F0F778CD68ADF813248E","Wire Port","Роз’єм для дроту"
"C27255D04F523C0564AA1AA6C9E08F3B","Wire Spool","Котушка для дроту"
"5623C9514F51F5B6100CC3B42709134D","Wire Stripper","Знімач ізоляції"
"65D500934AFF183A4C0B4595A358D08C","Wire Trace","Дротова доріжка"
"EF3237BD40E6CA9568D760A708DA1FF0","WitchPW","ВідьомскаПТЖН"
"A81BD7BD40A18969A834F6B73E274BD7","With these feathers, we shall fly once more!","З цим пір’ям ми знову полетимо!"
"B11D9B494A017D588AE5FEA3BE015BF6","Wong","Вонґ"
"E7981253449D8D7EDF05D98D8182EB8F","Workstation","Робоче місце"
"6417816549E8084A1924EE8AAA243683","Workstation Countertop","Стільниця робочого місця"
"00BA012046A1B90D0B24109F19997BA6","Wormhole","Кротовина"
"1D4062594F56DC04F4100F895FBCFC1E","Would you like a to-go order?","Вам із собою?"
"20C3093542BD68294E006383CC5EFFD3","Would you like me to heal your Digipet back to perfect health?","Зцілити вашого цифрозвіра до бездоганного здоров’я?"
"4076C107474868EEB0853595BE46A698","Would you like to buy a drink?","Бажаєте придбати напій?"
"38DA9FF34C99E081C871FF82E0FB5496","Woven Electrical Cables","Плетені електрокабелі"
"52595E1640BBD3BA9D3DABB0D143CE16","Wow, good choice!","Ого, чудовий вибір!"
"02C9AF3A438A0A0A26845096A285B29D","Wrench","Гайковий ключ"
"""X""","X","X"
"44E49CBF48EB519F1C625AA12B75CF0E","X","X"
"6FECC40A4661DC4A4A840A97D01F2502","XYZ","XYZ"
"CD81DC63495D7E46E6D3F3B1D212F6C6","Xenobiologic Detection Grid Control","Система керування виявленням ксенобіотиків"
"85D90A894F6AC1C0C1B792A6A3CFE2B6","Xenon","Ксенонова"
"""Y""","Y","Y"
"1B71D45C4CD3D3CDED64BCABBCE5831F","YES","ТАК"
"FFC702E943409111FAA1FA946F166466","YES","ТАК"
"24017B7E4DC73B6A17612B9D90DFDF3E","YES I CAN! Now, go, give that Devil what for!","ТАК, МОЖУ! А тепер, йди та всип тому Чорту прочухана! "
"625254A84762BD00382EF1954384D54A","YOU CAN’T GO IN THERE!","ВАМ ТУДИ НЕ МОЖНА!"
"38354AC041E9A07C6E63ADB44C182CBB","YOU DID WHAT?","ЩО ТИ ЗРОБИЛА?"
"12CD0F2E4D8A479227792BB4598E613E","YOU VANQUISHED THE<cf>SPACE MINOTAUR!","ВИ ПЕРЕМОГЛИ<cf>КОСМІЧНОГО МІНОТАВРА!"
"C7C7E3284D192EF3E67464B409B37B33","YPR","YPR"
"6AB4E76B42E803CC1AB74BA2BD62C600","Ye doesn’t want to bother it, but it bothers ye!","Ти не хочеш з цим мороки, але воно хоче."
"6A04FF954B7E0352B4DA56B2BE6F2D56","Ye should be, ye should be... Tis evil incarnate you’re fighting.","Ти мусиш, ти мусиш... Зі втіленням зла борешся ти."
"F9390A76415795FFD04B51AA355D258A","Yeah it is!! Great work, Glam.","Так і є! Чудова робота, Гарнюне."
"17ABE69646C161900C119FB9390DFEE8","Yearly maintenance of the Tachyon Mining Laser is required to ensure optimal functionality. Maintenance will require the deactivation of the Shield’s Safety Interlocks to allow access to the Tachyon return ports on the outside of the laser. The maintenance crew has the Safety Override Code, but in case of an emergency, a backup is stored in the Research Level’s Science Library. The code needs to be entered into the Safety Override Control panel located on the Reactor Level. WARNING: Failure to re-enable the Safety Override before resuming regular mining operations could result in catastrophic structural damage to the laser.","Для оптимального функціонування тахіонного гірничого лазера необхідне щорічне техобслуговування. Воно вимагає деактивації запобіжників щита, щоб отримати доступ до портів повернення тахіонів із зовнішньої сторони лазера. У команди техобслуговування є код обходу захисту, але для надзвичайних випадків у бібліотеці Наукового рівня зберігається резервна копія. Код потрібно вводити в панель керуванням обходу захисту, розташовану на Реакторному рівні. УВАГА: якщо ви не увімкнете знову функцію обходу безпеки до відновлення звичайних гірничих операцій, це може призвести до катастрофічних структурних пошкоджень лазера."
"8B0BCD1C4E6FA86330543EBA5F2A5672","Yes!","Так!"
"F5346B1840363DB8B6BB58B8B8A3E210","Yes! Can you make the broom?","Так! Можеш зробити мітлу?"
"3046928A4145B19FF3EBA081C1ABB2BD","Yes! Can you make the figurehead?","Так! Можеш зробити фігурку?"
"A115628E480E9FE357B3C4B9FE3D22EC","Yes, I can, darling!","Так, можу, люба!"
"6D66561B423CAEA7BF0D57924C1A74FD","Yes, Mother, I hear you.","Так, матере, я чую тебе."
"0B4CCBB24651FF1BB2D1518F3AFA5A80","Yes, but you’ll build things no one can own!","Так, але ви створите речі, якими ніхто не зможе володіти!"
"DC592158465B6C48E43F70B142BD6010","Yes, it’s what all the brooms are made of.","Так, саме з цього робляться всі мітли."
"C1D71B024D0AC4C2EB0488A9EAAE1320","Yes, they live in the deepest part of the forest.","Так, вони живуть у найгущавиннішій частині лісу."
"E344C8274B44AF079E6513A819BF7A95","Yes, what about them?","Так, а з ними що?"
"A58614894551FAE28B5C7CA8486C3BE2","Yes, with destiny!","Так, з призначенням!"
"DE61F5544C5D35354D1CE4828011F101","Yes...","Так..."
"F027F5564D98203351E5089751DF56E9","Yes... and now I need to make a new one.","Так... і тепер мені потрібно зробити нову."
"B13367EF42564DE75660FA90AC772FB3","Yesyeyesyesyes, that’s all well and good, but if it isn’t me, it will be someone else.","Так-так-так-так-так, це все гарно й добре, але хто, якщо не я."
"00AF0C304EC555724BE829A1F54CBF2E","You Can’t Run","Тобі не втекти"
"B4BE70124F00D17417813A878932C4EE","You Can’t Run","Тобі не втекти"
"CC160C74452DDC670E629C8672745239","You again.","Знову ти."
"0E57D67B45CF422A2860D3B8398EEF38","You already have","У вас вже є"
"1C682AEF439C24C44825BEB8B505CDE4","You always matter!","Ти завжди маєш значення!"
"B6091E84473D1BC745B53589919DB875","You are a spineless vessel.","Ти — безхребетна посудина."
"0596E49B44E1D8E92262BDA4167C4ABE","You are being tracked.","За тобою стежать."
"293758F44731B69D1D8CD0AABEDFF7DE","You are free to leave","Ви можете піти"
"5B985F49419430E5DC9A87859A265663","You are home, stay.","Ти вдома, залишайся."
"C0C0513842504EDC78AA848FC7EE0121","You are in danger.","Ви в небезпеці."
"CD6DDAD34992C90310B9A7AAC068EB1F","You are not cleared to be here.","Вам не дозволено тут перебувати."
"B1C54ECD49ED8EEE205D2CBDC68E13A9","You are not welcomed here. Remove yourself.","Ти тут не бажаний. Самоусунься."
"B1C54ECD49ED8EEE205D2CBDC68E13A9_Female","You are not welcomed here. Remove yourself.","Ти тут не бажана. Самоусунься."
"93233AD44E5E8D46C81FD7A7D65C2545","You are nothing without us!","Без нас ти — ніщо!"
"394F0B2E4FB2A074E5F013B702C334A2","You are shit!","Ти лайно!"
"F915B3FD493064EF388E0FBC12B63F14","You are the fastest on a broom, you will get all the signatures you’ll need in no time.","Ти найшвидша на мітлі. Тобі в мить вдасться зібрати всі потрібні підписи."
"958573FF43A7A501EA804F989BA7BDCA","You are the fastest on a broom.","Ти найшвидша на мітлі."
"40DEEB0B4C6253D80E18D4B67DD3A1A3","You are weak.","Ти слабке створіння."
"470EA206483EF9450D1EC9B2693F52D1","You can cycle through the items in your Hotbar with {Locked_ZoomAxis,Gamepad_Real_HotbarCyclePrevious,Gamepad_Real_HotbarCycleNext}. You can also customize the contents of the Hotbar from the Neural Interface.","Ви можете перемикати предмети на швидкій панелі за допомогою {Locked_ZoomAxis,Gamepad_Real_HotbarCyclePrevious,Gamepad_Real_HotbarCycleNext}. Вміст швидкої панелі можна змінити за допомогою нейроінтерфейсу."
"C5994EB240F0FCD806C079BB266184BE","You can gain higher access and open locked areas by jacking in to Cyberspace at these Terminals.","Ви можете отримати вищий рівень доступу та відкрити заблоковані зони, підключаючись до кіберпростору через такі термінали."
"780845234D1D3E8A2A9488A741FA6C73","You can help me by not developing our lands!","Ти можеш допомогти мені, якщо не забудовуватимеш наші землі!"
"A20EEF2841FC902D823A83836F788147","You can not kill the future.","Тобі не вбити майбутнє."
"A72B99E144D64E237CE795B160F05AD4","You can’t carry this","Ви не можете це понести"
"86E5C7B64FB19E6136E7199A94A4F93A","You can’t cheat death.","Тобі не ошукати смерть."
"BA425ABD460E19BF7B6C779B77F873A3","You can’t move the shelves","Ви не можете рухати полиці"
"00B97A08460796819C43E99F7D838E86","You can’t stay hidden forever!","Ти не можеш ховатися вічно!"
"E5854A004582AF8DD37506B1EC9228BB","You cannot embrace these gifts.","Ти не можеш прийняти ці дари."
"5AB181F040DDEF526A555DB6E4844F24","You cannot end what is endless.","Тобі не скінчити нескінченне."
"54AC36324890DF277A98A7AF02D65924","You cannot hide from evolution.","Тобі не сховатися від еволюції."
"1FE0310F4CF69BA2CE806E8FDBCEBFE1","You cannot hide from the light.","Тобі не сховатися від світла."
"37A78B824FC9B482CEE6BBB67D90FA01","You cannot hide.","Тобі не сховатися."
"58FF6C884063EB98D54EB097F9E1A155","You cannot hurt me again.","Ти більше мені не нашкодиш."
"3E7182674452644B9B25C5979F69F067","You cannot hurt one beyond pain.","Тобі не нашкодити тому, хто поза біллю."
"CE3C284543EFED650554C89323F3AC8C","You chose well.","Гарний вибір."
"492E1D0C44D24F094B5379A21401E9EC","You couldn’t have vanished.","Ти не можеш щезнути."
"C230F25B4DB1A7A111906A93EE40465F","You dare forsake me?","Як ти смієш мене відкидати?"
"60B388AB4990245D97D98880D1532B75","You did this to me...","Це через тебе..."
"595A12D64D5EBEA909AFEB85826EF653","You don’t get to kill me.","Тобі не вдасться мене вбити."
"649A220C4F098F592271B1B661B6B6B4","You don’t understand!","Ти не розумієш!"
"C77E63CC481426595E015996CAC5D74F","You have recovered from your coma","Ви вийшли з коми"
"A09B17EC4A6F0EBC23F75EAEBEE6121A","You have returned.","Ви повернулися."
"67A3ED3642D8B55E37856CA9D41BBBDE","You just carry those around?","Ви просто носите їх із собою?"
"F84A7F9F4533889CB58E40A979822F78","You know what my favorite kind of clock is?","Знаєш, який мій улюблений вид годинника?"
"BA8EF74A408C56B50A6B0C9E0F51D6C3","You little b$&*h!","Ти мала с$&*#а!"
"DDB57CE9453F28BE8D5F65AD9FC15C68","You look flushed.","Виглядаєш почервоніло."
"5CC06A5949531D009F4D0B87B7C416EC","You matter to me, Ted.","Ти важливий для мене, Теде."
"102B27A340B3F05F196CE4AF7DF6C8E4","You mined the Ruby for my original broom.","Ти видобув рубін для моєї першої мітли."
"835BE12C44FF92ED84E58BBCB8C29BAD","You must be tired, rest.","У тебе, певно, перевтома. Відпочинь."
"75944AAB4E54EC38F2FDCA91FF800D98","You need to fly to the other witches, Seer, Swamp, and Hermit to have them sign this PETITION to stop the Deviloper.","Тобі потрібно злітати до інших відьом: Провидиці, Болотяниці, та Відлюдниці. Потрібні їхні підписи цієї ПЕТИЦІЇ, щоб зупинити Чортобника."
"0BD5C6E5410ACF04B8A1509C3C089533","You said to stop by for...","Ти сказала зупинитися біля..."
"9ECE705F4723E5959FB757A98217C899","You selected cappuccino.","Ви вибрали капучино."
"879EDC0246372106408D28AC9C282AED","You selected coffee, black.","Ви вибрали чорну каву."
"581F83234FB9CBAB1FD2368BC101EC5F","You selected espresso.","Ви вибрали еспресо."
"E465685D49A1AB6F7BAEC28FDE1B56A4","You selected latte.","Ви вибрали лате."
"314E8B10462709D2F0FF778856C11FA3","You should.","Мусиш."
"5BCD0A5444E7B4235B8FA6933F439595","You should.","Мусиш."
"6DEF5A27478D14023A7AE7AF7A7F336A","You should.","Мусиш."
"ECEC7B854EE4BF9ABD39C3B80402D79C","You should.","Мусиш."
"F41F0D184F9F915A0FD1369E9CDEE8B8","You shunned me before, now you die.","Тобі вдавалося мене уникати, але тепер ти помреш."
"087F73354E7E510949CA2FB2E34D246A","You were never going to live.","Тобі не судилося вижити."
"ECC8D8824C97B1DC332650B43A8E13DF","You were useful, but no more.","Ти дії були корисними, але вже все."
"A37B8ACD43982EA465992FBD05858B69","You will be found.","Тебе знайдуть."
"49E17B744DDE752A3E2ECF9E32C8B825","You will be perplexed.","Ви будете спантеличені."
"C78946D34C9177BA28C7699D09C82081","You will be purified.","Ти очистишся."
"18FEBEE14D6D7B39744EE298DA2F63C9","You will be ribbons when I am done.","Коли я закінчу, від тебе залишаться клаптики."
"78932BC24EA6CB3170E2C39E0F035E2F","You will die for this.","Ти за це помреш."
"24FC83A94A47EF9219B984BCE28B4EE3","You will fail, you will die, I promise.","Ти зазнаєш невдачі, ти помреш, я обіцяю."
"4FB8A85A433C2A5CEBA3279ADE091926","You will know pain.","Ти пізнаєш біль."
"A99B02894A1880533087D5BCD11949DD","You will lose all unsaved data and actions.","Ви втратите всі незбережені дані та дії."
"C46DC092478BBDBD880566B1F6E88188","You will lose all unsaved data and actions.","Ви втратите всі незбережені дані та дії."
"3C61B64D4678A47679461E8577C91BE3","You will need a Handle from Seer Witch, Feathers from Swamp Witch, Twine from Hermit Witch, and a Figurehead from Glam Witch.","Тобі потрібна ручка від відьми Провидиці, пір’я від відьми Болотяниці, мотузка від відьми Відлюдниці, та фігурка від відьми Гарнюні."
"358C95A346C2E98A8E6D2F8529F47A28","You will need wood from the mightiest oak.","Вам знадобиться деревина з наймогутнішого дуба."
"0AC2CA7645C5819FE0E1EEB3848ACB84","You will never enter paradise!","Тобі ніколи не потрапити до раю!"
"DCAAA9114843AF8786E3079C4F8C0386","You will never see the horizon.","Тобі ніколи не побачити обрію."
"40B36C024A3748676CE1CBBEAA95E832","You will not escape me again.","Ти більше не втечеш."
"C66E6217401EC978A3482381F59B400E","You will not evade me again!","Ти більше не вислизнеш від мене!"
"297409324F11F1C6B7C08BB77D41BB30","You will perish, heathen!","Ти згинеш, невірнику!"
"22D5EA8B4DC9D2696BEEF2BAF6613CD8","You will rot.","Ти згниєш."
"59840FBC452FD143671B0F8A5A2E6060","You will submit and you will die.","Ти підкоришся й помреш."
"FFE685AC41EEEB843BEF499826AE51D9","You will succeed!","У тебе вийде!"
"8045977B4BF5230F53065982C99B3646","You will suffer... That is a promise.","Ти страждатимеш... Обіцяю."
"B17AEDE74F9C3BC8D793EC85D7D84A1E","You will? But what about power structures?","Справді? Але як щодо владної вертикалі?"
"94C806C246DCC56CEEF7D6A836193F1F","You witches get to have all the fun!","Ви, відьми, отримуєте всі веселощі!"
"D499628344D0BF7CD20E91A81E96EDAA","You!","Ти!"
"B214440B410BFEAEE7EC1393CF4E726F","You’ll need to up your fashion, come by my shop, and buy a new cloak.","Якщо тобі потрібно буде привдягнутися, завітай до моєї крамниці й купи собі новий плащ."
